source_file,instance,family,family_group,scale,method,solver,configuration,metric,value
results_classical_final.json,RC105,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_demand_served,1724.0
results_classical_final.json,RC105,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_distance,2602.978952220823
results_classical_final.json,RC105,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_route_duration,4853.97434200107
results_classical_final.json,RC105,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_service_time,1000.0
results_classical_final.json,RC105,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_waiting_time,1250.9953897802482
results_classical_final.json,RC105,RC,RC1,All,Inflated,Savings,Inflated Savings,capacity_violations,0.0
results_classical_final.json,RC105,RC,RC1,All,Inflated,Savings,Inflated Savings,computation_time,0.008332749999681255
results_classical_final.json,RC105,RC,RC1,All,Inflated,Savings,Inflated Savings,num_vehicles,30.0
results_classical_final.json,RC105,RC,RC1,All,Inflated,Savings,Inflated Savings,time_window_violations,0.0
results_classical_final.json,RC105,RC,RC1,All,Inflated,Savings,Inflated Savings,total_demand_served,1724.0
results_classical_final.json,RC105,RC,RC1,All,Inflated,Savings,Inflated Savings,total_distance,2686.5022901890957
results_classical_final.json,RC105,RC,RC1,All,Inflated,Savings,Inflated Savings,total_route_duration,5241.3784982796915
results_classical_final.json,RC105,RC,RC1,All,Inflated,Savings,Inflated Savings,total_service_time,1000.0
results_classical_final.json,RC105,RC,RC1,All,Inflated,Savings,Inflated Savings,total_waiting_time,1554.8762080905992
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,capacity_violations,0.0
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,computation_time,0.024476499998854706
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,num_vehicles,20.0
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,time_window_violations,0.0
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_demand_served,1724.0
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_distance,2119.216083175229
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_route_duration,3904.859133438807
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_service_time,1000.0
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_waiting_time,785.6430502635791
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,capacity_violations,0.0
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,computation_time,0.03169262499977776
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,num_vehicles,18.0
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,time_window_violations,0.0
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_demand_served,1724.0
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_distance,1654.9128611221038
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_route_duration,3293.5053124852916
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_service_time,1000.0
results_classical_final.json,RC106,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_waiting_time,638.5924513631876
results_classical_final.json,RC106,RC,RC1,All,Inflated,Greedy,Inflated Greedy,capacity_violations,0.0
results_classical_final.json,RC106,RC,RC1,All,Inflated,Greedy,Inflated Greedy,computation_time,0.005838208000568557
results_classical_final.json,RC106,RC,RC1,All,Inflated,Greedy,Inflated Greedy,num_vehicles,22.0
results_classical_final.json,RC106,RC,RC1,All,Inflated,Greedy,Inflated Greedy,time_window_violations,6.0
results_classical_final.json,RC106,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_demand_served,1724.0
results_classical_final.json,RC106,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_distance,2261.94659546809
results_classical_final.json,RC106,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_route_duration,4030.38620461987
results_classical_final.json,RC106,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_service_time,1000.0
results_classical_final.json,RC106,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_waiting_time,768.4396091517808
results_classical_final.json,RC106,RC,RC1,All,Inflated,Savings,Inflated Savings,capacity_violations,0.0
results_classical_final.json,RC106,RC,RC1,All,Inflated,Savings,Inflated Savings,computation_time,0.005453750000015134
results_classical_final.json,RC106,RC,RC1,All,Inflated,Savings,Inflated Savings,num_vehicles,23.0
results_classical_final.json,RC106,RC,RC1,All,Inflated,Savings,Inflated Savings,time_window_violations,0.0
results_classical_final.json,RC106,RC,RC1,All,Inflated,Savings,Inflated Savings,total_demand_served,1724.0
results_classical_final.json,RC106,RC,RC1,All,Inflated,Savings,Inflated Savings,total_distance,2218.3960897488228
results_classical_final.json,RC106,RC,RC1,All,Inflated,Savings,Inflated Savings,total_route_duration,3990.502676466154
results_classical_final.json,RC106,RC,RC1,All,Inflated,Savings,Inflated Savings,total_service_time,1000.0
results_classical_final.json,RC106,RC,RC1,All,Inflated,Savings,Inflated Savings,total_waiting_time,772.1065867173318
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,capacity_violations,0.0
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,computation_time,0.02576500000031956
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,num_vehicles,18.0
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,time_window_violations,0.0
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_demand_served,1724.0
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_distance,1952.3287205156403
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_route_duration,3663.646709185879
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_service_time,1000.0
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_waiting_time,711.3179886702388
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,capacity_violations,0.0
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,computation_time,0.02859408299991628
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,num_vehicles,16.0
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,time_window_violations,0.0
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_demand_served,1724.0
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_distance,1488.9904882447745
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_route_duration,2871.003303776559
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_service_time,1000.0
results_classical_final.json,RC107,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_waiting_time,382.0128155317839
results_classical_final.json,RC107,RC,RC1,All,Inflated,Greedy,Inflated Greedy,capacity_violations,0.0
results_classical_final.json,RC107,RC,RC1,All,Inflated,Greedy,Inflated Greedy,computation_time,0.005047332999311038
results_classical_final.json,RC107,RC,RC1,All,Inflated,Greedy,Inflated Greedy,num_vehicles,18.0
results_classical_final.json,RC107,RC,RC1,All,Inflated,Greedy,Inflated Greedy,time_window_violations,0.0
results_classical_final.json,RC107,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_demand_served,1724.0
results_classical_final.json,RC107,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_distance,1839.9682774624018
results_classical_final.json,RC107,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_route_duration,3389.5013957112815
results_classical_final.json,RC107,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_service_time,1000.0
results_classical_final.json,RC107,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_waiting_time,549.5331182488802
results_classical_final.json,RC107,RC,RC1,All,Inflated,Savings,Inflated Savings,capacity_violations,0.0
results_classical_final.json,RC107,RC,RC1,All,Inflated,Savings,Inflated Savings,computation_time,0.004097000000911066
results_classical_final.json,RC107,RC,RC1,All,Inflated,Savings,Inflated Savings,num_vehicles,24.0
results_classical_final.json,RC107,RC,RC1,All,Inflated,Savings,Inflated Savings,time_window_violations,0.0
results_classical_final.json,RC107,RC,RC1,All,Inflated,Savings,Inflated Savings,total_demand_served,1724.0
results_classical_final.json,RC107,RC,RC1,All,Inflated,Savings,Inflated Savings,total_distance,2131.3729147161107
results_classical_final.json,RC107,RC,RC1,All,Inflated,Savings,Inflated Savings,total_route_duration,3879.290743937505
results_classical_final.json,RC107,RC,RC1,All,Inflated,Savings,Inflated Savings,total_service_time,1000.0
results_classical_final.json,RC107,RC,RC1,All,Inflated,Savings,Inflated Savings,total_waiting_time,747.9178292213941
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,capacity_violations,0.0
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,computation_time,0.026989542000592337
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,num_vehicles,15.0
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,time_window_violations,0.0
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_demand_served,1724.0
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_distance,1764.2792933814337
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_route_duration,3254.385585610958
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_service_time,1000.0
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_waiting_time,490.1062922295248
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,capacity_violations,0.0
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,computation_time,0.026581041000099503
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,num_vehicles,14.0
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,time_window_violations,0.0
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_demand_served,1724.0
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_distance,1326.6276917179944
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_route_duration,2619.594413410448
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_service_time,1000.0
results_classical_final.json,RC108,RC,RC1,All,Uncoarsened,Savings,Uncoarsened Savings,total_waiting_time,292.96672169245426
results_classical_final.json,RC108,RC,RC1,All,Inflated,Greedy,Inflated Greedy,capacity_violations,0.0
results_classical_final.json,RC108,RC,RC1,All,Inflated,Greedy,Inflated Greedy,computation_time,0.005067041998700006
results_classical_final.json,RC108,RC,RC1,All,Inflated,Greedy,Inflated Greedy,num_vehicles,15.0
results_classical_final.json,RC108,RC,RC1,All,Inflated,Greedy,Inflated Greedy,time_window_violations,8.0
results_classical_final.json,RC108,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_demand_served,1724.0
results_classical_final.json,RC108,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_distance,1784.6554702498845
results_classical_final.json,RC108,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_route_duration,3179.01715273406
results_classical_final.json,RC108,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_service_time,1000.0
results_classical_final.json,RC108,RC,RC1,All,Inflated,Greedy,Inflated Greedy,total_waiting_time,394.3616824841754
results_classical_final.json,RC108,RC,RC1,All,Inflated,Savings,Inflated Savings,capacity_violations,0.0
results_classical_final.json,RC108,RC,RC1,All,Inflated,Savings,Inflated Savings,computation_time,0.004403916000228492
results_classical_final.json,RC108,RC,RC1,All,Inflated,Savings,Inflated Savings,num_vehicles,17.0
results_classical_final.json,RC108,RC,RC1,All,Inflated,Savings,Inflated Savings,time_window_violations,2.0
results_classical_final.json,RC108,RC,RC1,All,Inflated,Savings,Inflated Savings,total_demand_served,1724.0
results_classical_final.json,RC108,RC,RC1,All,Inflated,Savings,Inflated Savings,total_distance,1788.0658091511668
results_classical_final.json,RC108,RC,RC1,All,Inflated,Savings,Inflated Savings,total_route_duration,3043.8557857831265
results_classical_final.json,RC108,RC,RC1,All,Inflated,Savings,Inflated Savings,total_service_time,1000.0
results_classical_final.json,RC108,RC,RC1,All,Inflated,Savings,Inflated Savings,total_waiting_time,255.78997663196049
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,capacity_violations,0.0
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,computation_time,0.025914457999533624
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,num_vehicles,15.0
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,time_window_violations,0.0
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_demand_served,1724.0
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_distance,2468.245614436476
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_route_duration,8747.655114219726
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_service_time,1000.0
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_waiting_time,5279.409499783248
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,capacity_violations,0.0
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,computation_time,0.035939249999501044
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,num_vehicles,18.0
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,time_window_violations,0.0
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_demand_served,1724.0
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_distance,1776.7983938411596
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_route_duration,13350.60660780597
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_service_time,1000.0
results_classical_final.json,RC201,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_waiting_time,10573.80821396481
results_classical_final.json,RC201,RC,RC2,All,Inflated,Greedy,Inflated Greedy,capacity_violations,0.0
results_classical_final.json,RC201,RC,RC2,All,Inflated,Greedy,Inflated Greedy,computation_time,0.005135500001415494
results_classical_final.json,RC201,RC,RC2,All,Inflated,Greedy,Inflated Greedy,num_vehicles,13.0
results_classical_final.json,RC201,RC,RC2,All,Inflated,Greedy,Inflated Greedy,time_window_violations,0.0
results_classical_final.json,RC201,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_demand_served,1724.0
results_classical_final.json,RC201,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_distance,2199.6389575426756
results_classical_final.json,RC201,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_route_duration,7863.424717546875
results_classical_final.json,RC201,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_service_time,1000.0
results_classical_final.json,RC201,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_waiting_time,4663.785760004202
results_classical_final.json,RC201,RC,RC2,All,Inflated,Savings,Inflated Savings,capacity_violations,0.0
results_classical_final.json,RC201,RC,RC2,All,Inflated,Savings,Inflated Savings,computation_time,0.009763291000126628
results_classical_final.json,RC201,RC,RC2,All,Inflated,Savings,Inflated Savings,num_vehicles,15.0
results_classical_final.json,RC201,RC,RC2,All,Inflated,Savings,Inflated Savings,time_window_violations,0.0
results_classical_final.json,RC201,RC,RC2,All,Inflated,Savings,Inflated Savings,total_demand_served,1724.0
results_classical_final.json,RC201,RC,RC2,All,Inflated,Savings,Inflated Savings,total_distance,1921.2129722607751
results_classical_final.json,RC201,RC,RC2,All,Inflated,Savings,Inflated Savings,total_route_duration,10880.629091591456
results_classical_final.json,RC201,RC,RC2,All,Inflated,Savings,Inflated Savings,total_service_time,1000.0
results_classical_final.json,RC201,RC,RC2,All,Inflated,Savings,Inflated Savings,total_waiting_time,7959.416119330682
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,capacity_violations,0.0
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,computation_time,0.030125374998533516
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,num_vehicles,13.0
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,time_window_violations,0.0
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_demand_served,1724.0
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_distance,2114.341605224375
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_route_duration,8286.95106521054
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_service_time,1000.0
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_waiting_time,5172.609459986164
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,capacity_violations,0.0
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,computation_time,0.030092958000750514
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,num_vehicles,16.0
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,time_window_violations,0.0
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_demand_served,1724.0
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_distance,1540.306145392048
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_route_duration,11833.51633710126
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_service_time,1000.0
results_classical_final.json,RC202,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_waiting_time,9293.210191709215
results_classical_final.json,RC202,RC,RC2,All,Inflated,Greedy,Inflated Greedy,capacity_violations,0.0
results_classical_final.json,RC202,RC,RC2,All,Inflated,Greedy,Inflated Greedy,computation_time,0.005131500000061351
results_classical_final.json,RC202,RC,RC2,All,Inflated,Greedy,Inflated Greedy,num_vehicles,12.0
results_classical_final.json,RC202,RC,RC2,All,Inflated,Greedy,Inflated Greedy,time_window_violations,0.0
results_classical_final.json,RC202,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_demand_served,1724.0
results_classical_final.json,RC202,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_distance,2128.0868327450826
results_classical_final.json,RC202,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_route_duration,7405.648752900364
results_classical_final.json,RC202,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_service_time,1000.0
results_classical_final.json,RC202,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_waiting_time,4277.561920155283
results_classical_final.json,RC202,RC,RC2,All,Inflated,Savings,Inflated Savings,capacity_violations,0.0
results_classical_final.json,RC202,RC,RC2,All,Inflated,Savings,Inflated Savings,computation_time,0.008832208000967512
results_classical_final.json,RC202,RC,RC2,All,Inflated,Savings,Inflated Savings,num_vehicles,13.0
results_classical_final.json,RC202,RC,RC2,All,Inflated,Savings,Inflated Savings,time_window_violations,0.0
results_classical_final.json,RC202,RC,RC2,All,Inflated,Savings,Inflated Savings,total_demand_served,1724.0
results_classical_final.json,RC202,RC,RC2,All,Inflated,Savings,Inflated Savings,total_distance,1742.1744906263484
results_classical_final.json,RC202,RC,RC2,All,Inflated,Savings,Inflated Savings,total_route_duration,8763.813852882688
results_classical_final.json,RC202,RC,RC2,All,Inflated,Savings,Inflated Savings,total_service_time,1000.0
results_classical_final.json,RC202,RC,RC2,All,Inflated,Savings,Inflated Savings,total_waiting_time,6021.639362256339
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,capacity_violations,0.0
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,computation_time,0.036548583000694634
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,num_vehicles,13.0
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,time_window_violations,0.0
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_demand_served,1724.0
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_distance,2103.5128863537584
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_route_duration,8076.32917759006
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_service_time,1000.0
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_waiting_time,4972.816291236304
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,capacity_violations,0.0
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,computation_time,0.024919959001636016
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,num_vehicles,11.0
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,time_window_violations,0.0
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_demand_served,1724.0
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_distance,1203.595209417196
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_route_duration,8330.586832121446
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_service_time,1000.0
results_classical_final.json,RC203,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_waiting_time,6126.991622704251
results_classical_final.json,RC203,RC,RC2,All,Inflated,Greedy,Inflated Greedy,capacity_violations,0.0
results_classical_final.json,RC203,RC,RC2,All,Inflated,Greedy,Inflated Greedy,computation_time,0.005407208000178798
results_classical_final.json,RC203,RC,RC2,All,Inflated,Greedy,Inflated Greedy,num_vehicles,11.0
results_classical_final.json,RC203,RC,RC2,All,Inflated,Greedy,Inflated Greedy,time_window_violations,0.0
results_classical_final.json,RC203,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_demand_served,1724.0
results_classical_final.json,RC203,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_distance,1763.3450287570051
results_classical_final.json,RC203,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_route_duration,6726.837837261157
results_classical_final.json,RC203,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_service_time,1000.0
results_classical_final.json,RC203,RC,RC2,All,Inflated,Greedy,Inflated Greedy,total_waiting_time,3963.4928085041515
results_classical_final.json,RC203,RC,RC2,All,Inflated,Savings,Inflated Savings,capacity_violations,0.0
results_classical_final.json,RC203,RC,RC2,All,Inflated,Savings,Inflated Savings,computation_time,0.008239750000939239
results_classical_final.json,RC203,RC,RC2,All,Inflated,Savings,Inflated Savings,num_vehicles,10.0
results_classical_final.json,RC203,RC,RC2,All,Inflated,Savings,Inflated Savings,time_window_violations,1.0
results_classical_final.json,RC203,RC,RC2,All,Inflated,Savings,Inflated Savings,total_demand_served,1724.0
results_classical_final.json,RC203,RC,RC2,All,Inflated,Savings,Inflated Savings,total_distance,1343.4955487913273
results_classical_final.json,RC203,RC,RC2,All,Inflated,Savings,Inflated Savings,total_route_duration,7298.32637434512
results_classical_final.json,RC203,RC,RC2,All,Inflated,Savings,Inflated Savings,total_service_time,1000.0
results_classical_final.json,RC203,RC,RC2,All,Inflated,Savings,Inflated Savings,total_waiting_time,4954.830825553793
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,capacity_violations,0.0
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,computation_time,0.05116454199924192
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,num_vehicles,7.0
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,time_window_violations,0.0
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_demand_served,1724.0
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_distance,1318.0635082033052
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_route_duration,4636.103004877719
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_service_time,1000.0
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Greedy,Uncoarsened Greedy,total_waiting_time,2318.0394966744143
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,capacity_violations,0.0
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,computation_time,0.024676375000126427
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,num_vehicles,8.0
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,time_window_violations,0.0
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_demand_served,1724.0
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_distance,942.278124281847
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_route_duration,5403.88245187542
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_service_time,1000.0
results_classical_final.json,RC204,RC,RC2,All,Uncoarsened,Savings,Uncoarsened Savings,total_waiting_time,3461.6043275935726
results_classical_final.json,RC204,RC,RC2,All,Inflated,Greedy,Inflated Greedy,capacity_violations,0.0
results_classical_final.json,RC204,RC,RC2,All,Inflated,Greedy,Inflated Greedy,computation_time,0.005486666999786394
